Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
mRNA_39316,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.2289000004529953,0.13410000503063202,0.01850000023841858,0.7567999958992004,0.08229999989271164,0.07840000092983246,0.4004000127315521,0.6226999759674072,0.2930999994277954,0.14259999990463257,0.0803999975323677,0.957099974155426,0.26499998569488525,0.13300000131130219
mRNA_39706,Cell membrane,,Transmembrane,0.30250000953674316,0.10909999907016754,0.028699999675154686,0.7311000227928162,0.08959999680519104,0.04039999842643738,0.28130000829696655,0.5309000015258789,0.2921999990940094,0.09769999980926514,0.08009999990463257,0.9546999931335449,0.2858000099658966,0.15950000286102295
mRNA_40329,Cell membrane,,Transmembrane,0.26579999923706055,0.1460999995470047,0.05209999904036522,0.6577000021934509,0.08150000125169754,0.12309999763965607,0.460099995136261,0.5253999829292297,0.3677000105381012,0.1817999929189682,0.08420000225305557,0.9524000287055969,0.2628999948501587,0.13420000672340393
mRNA_40751,Cell membrane,,Transmembrane,0.2939000129699707,0.10639999806880951,0.029100000858306885,0.7501000165939331,0.09269999712705612,0.04470000043511391,0.30649998784065247,0.5424000024795532,0.28049999475479126,0.14489999413490295,0.08129999786615372,0.95169997215271,0.28949999809265137,0.1573999971151352
mRNA_41273,Cell membrane,Transmembrane domain,Transmembrane,0.23849999904632568,0.07339999824762344,0.06639999896287918,0.8335999846458435,0.07190000265836716,0.031099999323487282,0.35899999737739563,0.3409000039100647,0.23549999296665192,0.04039999842643738,0.03889999911189079,0.9635000228881836,0.3723999857902527,0.11590000241994858
mRNA_41882,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.3010999858379364,0.14959999918937683,0.05510000139474869,0.567300021648407,0.08179999887943268,0.0625,0.4758000075817108,0.6202999949455261,0.2328999936580658,0.04190000146627426,0.03750000149011612,0.972100019454956,0.3580000102519989,0.10999999940395355
mRNA_42184,Cell membrane,,Transmembrane,0.3068000078201294,0.18359999358654022,0.03629999980330467,0.6807000041007996,0.08590000122785568,0.09470000118017197,0.4101000130176544,0.5059000253677368,0.2176000028848648,0.18379999697208405,0.08389999717473984,0.939300000667572,0.26429998874664307,0.11649999767541885
mRNA_42542,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.28299999237060547,0.1720999926328659,0.02879999950528145,0.630299985408783,0.06629999727010727,0.1080000028014183,0.3630000054836273,0.6287000179290771,0.19699999690055847,0.18219999969005585,0.08209999650716782,0.9580000042915344,0.29030001163482666,0.10220000147819519
mRNA_43267,Cell membrane,Transmembrane domain,Transmembrane,0.2402999997138977,0.07479999959468842,0.06650000065565109,0.8327999711036682,0.0738999992609024,0.031300000846385956,0.36500000953674316,0.3418000042438507,0.23729999363422394,0.03750000149011612,0.03959999978542328,0.963699996471405,0.37610000371932983,0.11469999700784683
mRNA_44038,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.30230000615119934,0.15029999613761902,0.05299999937415123,0.5702999830245972,0.08410000056028366,0.06109999865293503,0.4867999851703644,0.6128000020980835,0.2363000065088272,0.04320000112056732,0.03759999945759773,0.972599983215332,0.35989999771118164,0.10840000212192535
mRNA_44780,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.3061999976634979,0.20419999957084656,0.03359999880194664,0.6287000179290771,0.07590000331401825,0.0828000009059906,0.3675000071525574,0.5892999768257141,0.20810000598430634,0.23549999296665192,0.08869999647140503,0.9398000240325928,0.26969999074935913,0.1185000017285347
mRNA_44721,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.26019999384880066,0.17749999463558197,0.03350000083446503,0.6733999848365784,0.06539999693632126,0.11940000206232071,0.37929999828338623,0.5864999890327454,0.2029999941587448,0.2345999926328659,0.08449999988079071,0.9490000009536743,0.3183000087738037,0.10859999805688858
mRNA_45429,Cell membrane,Transmembrane domain,Transmembrane,0.23770000040531158,0.0731000006198883,0.06610000133514404,0.8335000276565552,0.07159999758005142,0.031599998474121094,0.358599990606308,0.3391999900341034,0.23399999737739563,0.04089999943971634,0.03880000114440918,0.9639000296592712,0.37040001153945923,0.1151999980211258
mRNA_46040,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.2996000051498413,0.149399995803833,0.05299999937415123,0.569599986076355,0.08290000259876251,0.0608999989926815,0.487199991941452,0.6150000095367432,0.23330000042915344,0.04179999977350235,0.03739999979734421,0.9724000096321106,0.3578000068664551,0.10930000245571136
mRNA_46540,Cell membrane,,Transmembrane,0.305400013923645,0.20319999754428864,0.03750000149011612,0.6762999892234802,0.08309999853372574,0.09939999878406525,0.4011000096797943,0.4925000071525574,0.21819999814033508,0.1728000044822693,0.08190000057220459,0.9361000061035156,0.2815000116825104,0.11980000138282776
mRNA_46635,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.2671999931335449,0.1542000025510788,0.03310000151395798,0.6848000288009644,0.07360000163316727,0.11069999635219574,0.3752000033855438,0.6496000289916992,0.2547000050544739,0.16339999437332153,0.08810000121593475,0.9544000029563904,0.27230000495910645,0.09950000047683716
mRNA_47396,Cell membrane,Transmembrane domain,Transmembrane,0.23849999904632568,0.07339999824762344,0.06639999896287918,0.8335999846458435,0.07190000265836716,0.031099999323487282,0.35899999737739563,0.3409000039100647,0.23549999296665192,0.04039999842643738,0.03889999911189079,0.9635000228881836,0.3723999857902527,0.11590000241994858
mRNA_47901,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.2802000045776367,0.15520000457763672,0.04230000078678131,0.5813000202178955,0.08219999819993973,0.06440000236034393,0.5138999819755554,0.6100000143051147,0.2401999980211258,0.05900000035762787,0.03689999878406525,0.9721999764442444,0.3601999878883362,0.10949999839067459
mRNA_48239,Cell membrane,,Transmembrane,0.30570000410079956,0.1995999962091446,0.03669999912381172,0.6735000014305115,0.08380000293254852,0.09790000319480896,0.39879998564720154,0.4927000105381012,0.22220000624656677,0.17900000512599945,0.0812000036239624,0.9366999864578247,0.2761000096797943,0.11959999799728394
mRNA_48605,Cell membrane|Lysosome/Vacuole,,Transmembrane,0.28369998931884766,0.17149999737739563,0.031099999323487282,0.6360999941825867,0.06750000268220901,0.08410000056028366,0.36399999260902405,0.6474999785423279,0.21469999849796295,0.17599999904632568,0.0843999981880188,0.9541000127792358,0.3003999888896942,0.10499999672174454
mRNA_48789,Cytoplasm,,Transmembrane,0.4625000059604645,0.20010000467300415,0.06350000202655792,0.29980000853538513,0.13770000636577606,0.1257999986410141,0.5670999884605408,0.44609999656677246,0.3158000111579895,0.1371999979019165,0.0843999981880188,0.9386000037193298,0.15800000727176666,0.13500000536441803
mRNA_49376,Cell membrane,Transmembrane domain,Transmembrane,0.227400004863739,0.07240000367164612,0.065700002014637,0.8072999715805054,0.0763000026345253,0.04690000042319298,0.34450000524520874,0.35749998688697815,0.21040000021457672,0.056299999356269836,0.04010000079870224,0.9635000228881836,0.3037000000476837,0.1290999948978424
mRNA_49987,Cell membrane,Transmembrane domain,Transmembrane,0.21610000729560852,0.09709999710321426,0.037300001829862595,0.7585999965667725,0.04309999942779541,0.11060000211000443,0.3479999899864197,0.4936000108718872,0.26600000262260437,0.14079999923706055,0.05040000006556511,0.9768000245094299,0.35260000824928284,0.12240000069141388
mRNA_49970,Cell membrane,Transmembrane domain,Transmembrane,0.2257000058889389,0.12780000269412994,0.028699999675154686,0.7843999862670898,0.05139999836683273,0.06859999895095825,0.4519999921321869,0.38530001044273376,0.23819999396800995,0.1103999987244606,0.04690000042319298,0.9736999869346619,0.27320000529289246,0.11779999732971191
mRNA_50413,Cell membrane,,Transmembrane,0.2847000062465668,0.10570000112056732,0.038100000470876694,0.5519999861717224,0.07150000333786011,0.11400000005960464,0.42419999837875366,0.5631999969482422,0.21490000188350677,0.03319999948143959,0.0551999993622303,0.9573000073432922,0.2879999876022339,0.13580000400543213
mRNA_51379,Lysosome/Vacuole,,Transmembrane,0.3000999987125397,0.13099999725818634,0.03790000081062317,0.5378000140190125,0.07559999823570251,0.10289999842643738,0.444599986076355,0.6039000153541565,0.19529999792575836,0.04259999841451645,0.05310000106692314,0.9520000219345093,0.2655999958515167,0.14020000398159027
mRNA_51986,Cell membrane,Transmembrane domain,Transmembrane,0.22840000689029694,0.07090000063180923,0.066600002348423,0.8087000250816345,0.07819999754428864,0.04619999974966049,0.34450000524520874,0.36149999499320984,0.21459999680519104,0.05920000001788139,0.040800001472234726,0.963699996471405,0.3059999942779541,0.12950000166893005
mRNA_52422,Cell membrane,Transmembrane domain,Transmembrane,0.21739999949932098,0.09390000253915787,0.03750000149011612,0.7551000118255615,0.04639999940991402,0.10170000046491623,0.36039999127388,0.47920000553131104,0.2718000113964081,0.12319999933242798,0.05169999971985817,0.9771000146865845,0.3465999960899353,0.12229999899864197
mRNA_52864,Cell membrane,Transmembrane domain,Transmembrane,0.21559999883174896,0.09470000118017197,0.03880000114440918,0.7621999979019165,0.04410000145435333,0.10509999841451645,0.3521000146865845,0.4927000105381012,0.26989999413490295,0.12929999828338623,0.05139999836683273,0.9767000079154968,0.3628999888896942,0.121799997985363
mRNA_53665,Cell membrane,,Transmembrane,0.30230000615119934,0.12160000205039978,0.028599999845027924,0.5921000242233276,0.07800000160932541,0.09319999814033508,0.45419999957084656,0.5709999799728394,0.21119999885559082,0.035599999129772186,0.05130000039935112,0.9595999717712402,0.26260000467300415,0.1298000067472458
mRNA_54367,Cell membrane,Transmembrane domain,Transmembrane,0.21930000185966492,0.09839999675750732,0.03840000182390213,0.754800021648407,0.045899998396635056,0.10490000247955322,0.36800000071525574,0.4993000030517578,0.2694999873638153,0.13199999928474426,0.05290000140666962,0.9758999943733215,0.35019999742507935,0.12319999933242798
mRNA_54358,Cell membrane,Transmembrane domain,Transmembrane,0.2289000004529953,0.1371999979019165,0.026799999177455902,0.774399995803833,0.05469999834895134,0.06759999692440033,0.4512999951839447,0.37790000438690186,0.22990000247955322,0.10559999942779541,0.04820000007748604,0.9728999733924866,0.24770000576972961,0.11500000208616257
mRNA_54755,Cell membrane,Transmembrane domain,Transmembrane,0.22849999368190765,0.07180000096559525,0.06750000268220901,0.809499979019165,0.07720000296831131,0.046300001442432404,0.3488999903202057,0.37209999561309814,0.21690000593662262,0.05920000001788139,0.04170000180602074,0.9632999897003174,0.32350000739097595,0.12729999423027039
mRNA_55382,Lysosome/Vacuole,,Transmembrane,0.2955000102519989,0.1298000067472458,0.03709999844431877,0.5623000264167786,0.07209999859333038,0.08820000290870667,0.44620001316070557,0.6003999710083008,0.20149999856948853,0.04439999908208847,0.05339999869465828,0.9549000263214111,0.3027999997138977,0.13580000400543213
mRNA_55546,Endoplasmic reticulum,,Transmembrane,0.17579999566078186,0.23600000143051147,0.12120000272989273,0.29420000314712524,0.1671999990940094,0.08429999649524689,0.8120999932289124,0.2969000041484833,0.14350000023841858,0.022600000724196434,0.05530000105500221,0.9585000276565552,0.10899999737739563,0.2029999941587448
mRNA_56063,Cell membrane,Transmembrane domain,Transmembrane,0.19249999523162842,0.058400001376867294,0.05460000038146973,0.8325999975204468,0.06960000097751617,0.07840000092983246,0.36660000681877136,0.4106999933719635,0.26350000500679016,0.12080000340938568,0.040300000458955765,0.9735000133514404,0.34310001134872437,0.11500000208616257
mRNA_56145,Endoplasmic reticulum,,Transmembrane,0.17309999465942383,0.23569999635219574,0.1160999983549118,0.29670000076293945,0.1657000035047531,0.08349999785423279,0.8159000277519226,0.304500013589859,0.15049999952316284,0.026000000536441803,0.05480000004172325,0.9588000178337097,0.13089999556541443,0.2070000022649765
mRNA_56667,Cell membrane,Transmembrane domain,Transmembrane,0.1964000016450882,0.05660000070929527,0.048900000751018524,0.8184000253677368,0.08299999684095383,0.06689999997615814,0.34619998931884766,0.43549999594688416,0.31200000643730164,0.11659999936819077,0.04399999976158142,0.9700000286102295,0.36820000410079956,0.11670000106096268
mRNA_57313,Cell membrane,Transmembrane domain,Transmembrane,0.19329999387264252,0.057100001722574234,0.05350000038743019,0.833899974822998,0.0820000022649765,0.07159999758005142,0.3328999876976013,0.4388999938964844,0.29499998688697815,0.1177000030875206,0.046300001442432404,0.9697999954223633,0.3560999929904938,0.11749999970197678
mRNA_57381,Endoplasmic reticulum,,Transmembrane,0.17219999432563782,0.2387000024318695,0.11749999970197678,0.2948000133037567,0.16990000009536743,0.07680000364780426,0.8199999928474426,0.30880001187324524,0.15230000019073486,0.02239999920129776,0.0560000017285347,0.9592000246047974,0.11259999871253967,0.20029999315738678
mRNA_57811,Cell membrane,Transmembrane domain,Transmembrane,0.19939999282360077,0.0575999990105629,0.052000001072883606,0.8169999718666077,0.08240000158548355,0.06440000236034393,0.328000009059906,0.41119998693466187,0.29670000076293945,0.10989999771118164,0.040800001472234726,0.9729999899864197,0.34369999170303345,0.1216999962925911
